legenda;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados
nao_queda_deitar;1.992;-9.615;1.408;9.92;2.03;-9.505;1.489;9.833;2.035;-9.548;1.326;9.852;1.891;-9.515;1.298;9.787;1.891;-9.577;1.355;9.855;1.82;-9.562;1.36;9.829;1.776;-9.558;1.336;9.813;1.786;-9.601;1.427;9.869;1.748;-9.586;1.331;9.835;1.8;-9.591;1.355;9.852;1.791;-9.62;1.312;9.873;1.662;-9.692;1.092;9.894;1.446;-9.634;1.154;9.81;0.934;-9.347;1.293;9.482;1.307;-9.629;1.422;9.821;1.604;-9.606;1.585;9.867;1.93;-9.515;1.542;9.83;2.222;-9.476;1.647;9.872;2.528;-9.586;1.528;10.031;2.523;-9.471;1.379;9.898;2.61;-9.457;1.336;9.901;2.552;-9.538;1.307;9.96;2.452;-9.491;1.068;9.86;2.059;-9.515;0.819;9.769;1.92;-9.716;0.618;9.923;1.954;-9.773;0.747;9.994;1.757;-9.888;0.67;10.065;1.523;-9.969;0.369;10.092;1.499;-9.783;0.139;9.898;1.556;-9.797;-0.038;9.92;1.451;-9.682;-0.206;9.792;1.456;-9.5;-0.072;9.611;1.566;-9.146;-0.302;9.284;1.939;-9.232;-0.11;9.434;2.389;-9.668;0.402;9.967;2.394;-9.706;0.895;10.037;2.365;-9.218;1.101;9.58;2.648;-8.729;1.274;9.211;2.926;-9.084;1.092;9.605;2.543;-8.758;0.862;9.16;2.404;-9.17;0.752;9.509;2.351;-8.193;0.397;8.533;2.538;-7.776;1.288;8.281;2.749;-8.49;2.863;9.372;2.15;-9.069;3.505;9.958;1.24;-7.178;5.234;8.969;1.231;-10.353;5.095;11.604;0.268;-10.463;5.248;11.708;0.086;-9.041;3.208;9.593
nao_queda_deitar;1.369;-9.663;1.547;9.881;1.451;-9.558;1.628;9.803;1.566;-9.629;1.595;9.885;1.657;-9.792;1.135;9.996;1.427;-9.725;0.685;9.853;1.647;-9.261;1.599;9.541;0.761;-9.744;3.95;10.542;2.318;-7.379;3.97;8.694;3.208;-6.12;7.269;10.029;3.816;-1.149;11.823;12.476;6.618;-0.493;9.055;11.226;4.041;4.678;6.531;8.993;4.899;4.673;6.383;9.305;4.017;5.464;4.764;8.288;1.073;5.732;6.953;9.074;1.772;3.318;6.68;7.666;3.539;2.236;8.394;9.38;3.16;2.26;8.921;9.73;2.859;2.03;9.108;9.759;3.012;1.618;9.39;9.993;2.662;2.16;9.266;9.879;2.729;2.337;9.352;10.018;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809;2.672;1.82;9.261;9.809
nao_queda_deitar;1.719;-9.562;1.623;9.85;1.47;-9.644;1.686;9.9;1.59;-9.653;1.729;9.935;0.991;-8.432;0.795;8.528;1.647;-9.529;0.675;9.694;2.337;-7.379;0.819;7.783;2.361;-6.407;4.314;8.077;2.495;-6.474;5.861;9.082;3.788;-3.299;13.661;14.555;6.177;-1.12;7.25;9.59;4.774;4.812;8.097;10.56;2.658;2.576;6.938;7.864;2.605;6.44;7.963;10.568;3.649;2.294;6.78;8.034;4.214;2.404;8.916;10.15;2.816;1.762;9.251;9.829;3.472;1.748;9.079;9.876;2.691;1.82;9.189;9.746;3.141;1.863;9.131;9.835;2.945;1.848;9.17;9.807;2.902;1.623;9.361;9.934;2.816;2.011;9.189;9.819;2.768;2.03;9.194;9.814;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657;2.796;1.662;9.093;9.657
nao_queda_deitar;1.537;-9.639;1.595;9.89;1.408;-9.61;1.604;9.844;1.302;-9.816;0.857;9.939;1.556;-9.577;0.953;9.749;2.15;-8.887;4.013;9.985;2.562;-8.576;4.736;10.126;2.523;-6.527;7.029;9.918;4.611;3.457;11.909;13.23;6.541;-3.132;6.297;9.604;4.501;4.305;9.725;11.549;4.621;4.07;6.421;8.897;4.017;2.672;7.475;8.897;1.441;0.776;9.553;9.692;1.786;0.177;9.256;9.428;3.338;1.207;9.529;10.168;2.562;1.614;9.433;9.907;2.437;1.561;9.424;9.858;2.672;1.599;9.357;9.861;2.557;1.264;9.328;9.754;2.571;2.174;9.318;9.908;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765;2.476;1.686;9.294;9.765
nao_queda_deitar;1.987;-9.471;1.767;9.838;1.848;-9.462;1.705;9.79;2.308;-9.452;1.638;9.867;1.408;-9.768;0.383;9.877;0.795;-9.079;0.747;9.144;3.227;-7.738;1.834;8.582;3.812;-7.791;4.688;9.859;3.414;-7.207;3.639;8.766;3.989;-6.857;4.061;8.912;4.266;-6.369;5.574;9.478;3.505;-5.531;6.072;8.93;2.907;-5.923;5.301;8.464;3.797;-6.187;4.884;8.749;4.602;-6.206;5.76;9.637;3.864;-5.483;5.622;8.752;4.338;-4.659;7.283;9.673;5.176;-4.056;6.531;9.268;5.291;-3.132;7.484;9.686;4.429;-3.179;7.8;9.517;4.664;-2.466;8.054;9.628;2.974;-1.877;8.926;9.593;2.476;-1.757;10.4;10.834;2.84;-1.269;11.028;11.458;1.255;0.479;14.844;14.905;2.701;-1.518;14.456;14.784;2.624;-1.48;14.241;14.556;3.984;-1.437;13.024;13.696;6.981;-1.235;12.349;14.24;10.324;-1.226;11.052;15.173;9.946;-1.748;9.007;13.531;8.873;-1.331;6.46;11.056;9.141;-1.968;5.952;11.084;8.868;-2.241;5.392;10.618;8.581;-2.476;5.387;10.43;7.92;-2.739;5.832;10.21;7.561;-3.338;5.392;9.868;5.861;-3.955;7.025;9.967;4.132;-4.511;6.167;8.687;4.372;-2.418;8.274;9.666;5.071;0.273;8.045;9.513;5.468;0.79;6.086;8.22;5.914;-0.891;8.916;10.736;5.258;-0.436;9.682;11.026;5.162;-0.441;11.171;12.314;5.143;1.044;8.753;10.206;5.138;4.032;7.393;9.865;6.924;5.401;8.035;11.903;7.762;4.113;6.297;10.808;7.298;5.88;4.496;10.395
nao_queda_deitar;0.91;-9.649;1.523;9.81;1.058;-9.711;1.537;9.889;0.627;-9.764;1.322;9.873;0.709;-9.749;0.373;9.782;1.307;-9.026;0.958;9.17;0.326;-8.222;3.443;8.919;2.064;-5.253;3.85;6.832;4.032;-2.701;8.303;9.617;8.657;-1.494;9.376;12.849;6.402;1.781;8.576;10.849;4.108;3.567;5.89;8.018;6.115;4.736;5.181;9.309;5.583;3.256;7.307;9.755;1.259;1.092;9.299;9.447;3.27;1.935;8.667;9.463;2.983;1.824;9.179;9.823;2.835;1.882;9.17;9.781;3.108;1.872;9.098;9.795;2.998;1.925;9.122;9.793;2.878;1.767;9.194;9.794;2.777;1.815;9.16;9.743;2.902;1.997;9.136;9.792;2.935;2.069;9.184;9.861;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653;2.734;1.762;9.088;9.653
nao_queda_deitar;1.47;-9.701;1.221;9.888;1.068;-9.682;0.584;9.758;1.192;-9.318;0.785;9.427;1.528;-8.48;2.883;9.086;0.79;-8.413;6.053;10.394;1.618;-5.789;7.159;9.348;5.42;-4.372;11.813;13.713;5.804;-5.607;6.862;10.593;4.405;4.922;9.093;11.239;4.999;4.568;8.064;10.53;5.353;4.08;5.464;8.669;5.215;5.018;7.805;10.644;3.203;0.709;8.083;8.723;2.184;2.351;8.653;9.228;1.978;1.523;9.524;9.846;2.337;1.556;9.179;9.599;2.935;1.188;9.457;9.973;2.456;0.503;9.706;10.025;1.935;1.858;9.538;9.908;2.179;1.513;9.495;9.859;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794;2.16;1.623;9.414;9.794
nao_queda_deitar;1.666;-9.606;1.365;9.844;1.686;-9.61;1.528;9.876;1.59;-9.586;1.575;9.844;1.618;-9.749;0.445;9.893;1.877;-8.72;0.34;8.926;1.925;-6.474;1.911;7.019;3.845;-6.91;4.654;9.176;2.629;-3.519;13.139;13.854;9.955;-2.734;9.783;14.223;5.076;2.509;9.797;11.316;3.29;3.424;4.851;6.788;4.97;12.603;8.562;16.026;3.491;0.919;7.934;8.717;2.15;0.134;11.181;11.387;2.95;2.131;9.481;10.155;2.624;1.427;9.476;9.936;1.781;2.15;9.385;9.792;2.715;2.806;9.443;10.218;2.48;1.642;9.467;9.923;2.5;1.618;9.414;9.874;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923;2.447;1.666;9.471;9.923
nao_queda_deitar;1.269;-9.615;1.408;9.8;1.302;-9.625;1.484;9.825;1.341;-9.62;1.571;9.839;1.331;-9.673;1.523;9.882;1.422;-9.625;1.551;9.852;1.389;-9.61;1.595;9.84;1.35;-9.639;1.528;9.852;1.398;-9.663;1.614;9.896;1.403;-9.586;1.528;9.808;1.355;-9.615;1.499;9.825;1.341;-9.634;1.551;9.85;1.369;-9.649;1.561;9.87;1.336;-9.649;1.609;9.873;1.369;-9.677;1.566;9.898;1.36;-9.653;1.566;9.874;1.274;-9.644;1.542;9.849;1.221;-9.673;1.523;9.868;1.116;-9.711;1.528;9.893;1.073;-9.716;1.638;9.911;1.111;-9.74;1.652;9.941;1.144;-9.677;1.633;9.881;1.073;-9.692;1.575;9.877;1.178;-9.103;1.508;9.302;1.101;-9.644;1.709;9.856;1.183;-9.701;1.614;9.905;1.178;-9.682;1.599;9.884;1.259;-9.692;1.475;9.884;1.245;-9.318;1.528;9.524;1.46;-9.697;1.25;9.885;1.48;-9.658;0.996;9.822;1.504;-9.462;0.915;9.624;1.551;-9.893;0.919;10.056;1.446;-9.878;0.982;10.032;1.154;-9.922;0.881;10.027;0.948;-9.998;1.034;10.096;0.824;-9.96;0.857;10.031;0.589;-10.051;0.651;10.089;0.661;-9.922;0.35;9.95;0.685;-9.74;0;9.764;0.326;-9.682;0.067;9.688;0.517;-9.261;0.201;9.277;1.183;-8.72;0.215;8.802;0.886;-9.141;0.283;9.188;1.188;-8.945;0.364;9.031;1.556;-8.93;0.804;9.101;1.949;-9.021;1.451;9.343;2.514;-9.567;1.743;10.044;2.303;-8.739;0.929;9.085;1.82;-8.768;0.977;9.008
nao_queda_deitar;1.839;-9.553;1.35;9.821;1.901;-9.538;1.312;9.814;1.834;-9.61;1.293;9.869;1.729;-10.017;-0.172;10.167;2.423;-8.614;1.211;9.03;3.543;-8.203;2.71;9.337;2.84;-6.144;4.535;8.147;0.263;-3.438;13.345;13.784;9.673;-1.365;10.099;14.05;3.989;4.458;7.762;9.8;4.626;2.078;6.187;7.999;4.247;1.585;16.429;17.043;1.058;4.281;10.175;11.09;4.295;2.399;10.156;11.285;2.926;2.045;9.486;10.135;2.365;1.628;9.093;9.536;3.395;1.686;8.978;9.746;2.586;1.618;9.141;9.637;2.83;1.518;8.835;9.4;2.648;2.294;9.333;9.968;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813;2.758;1.633;9.275;9.813
nao_queda_deitar;0.958;-9.653;1.331;9.792;1.662;-9.524;1.662;9.81;1.408;-9.62;1.336;9.814;1.178;-9.673;1.082;9.804;1.02;-9.471;0.69;9.551;1.427;-8.025;1.355;8.263;2.624;-6.579;3.357;7.838;3.773;-5.986;5.679;9.073;4.353;0.426;12.675;13.408;6.369;0.373;6.096;8.824;7.772;5.966;6.148;11.567;3.481;0.129;6.891;7.721;-2.14;3.543;13.628;14.243;3.232;3.716;7.14;8.673;2.749;1.987;8.801;9.432;2.84;1.465;8.806;9.368;2.82;1.408;9.127;9.656;2.739;1.46;9.251;9.758;3.007;0.915;9.333;9.848;2.519;1.097;9.246;9.646;2.547;1.528;9.294;9.757;2.614;1.355;9.385;9.836;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791;2.552;1.441;9.342;9.791
nao_queda_deitar;1.365;-9.673;1.298;9.854;1.408;-9.634;1.336;9.828;1.408;-9.749;1.264;9.931;1.355;-9.72;1.25;9.894;1.398;-9.649;1.231;9.827;1.408;-9.677;1.331;9.869;1.36;-9.668;1.274;9.846;1.369;-9.706;1.221;9.878;1.346;-9.701;1.192;9.866;1.35;-9.697;1.188;9.862;1.312;-9.764;1.245;9.93;1.346;-9.711;1.221;9.879;1.374;-9.711;1.183;9.879;1.331;-9.716;1.14;9.872;1.374;-9.692;1.197;9.862;1.393;-9.682;1.293;9.867;1.408;-9.697;1.259;9.879;1.374;-9.644;1.274;9.824;1.36;-9.697;1.264;9.873;1.346;-9.634;1.326;9.818;1.379;-9.649;1.374;9.843;1.403;-9.649;1.341;9.842;1.374;-9.682;1.427;9.883;1.326;-9.634;1.322;9.815;1.336;-9.644;1.437;9.841;1.437;-9.634;1.422;9.844;1.585;-9.692;1.384;9.917;1.585;-9.682;1.164;9.88;1.623;-9.639;1.015;9.827;1.786;-9.558;1.092;9.784;1.753;-9.625;1.02;9.836;1.762;-9.716;0.939;9.919;1.8;-9.768;0.939;9.977;1.767;-9.797;0.828;9.99;1.681;-9.859;0.69;10.025;1.604;-9.208;0.881;9.388;1.35;-9.864;0.603;9.974;1.346;-9.692;0.579;9.802;2.255;-8.418;1.034;8.776;2.581;-8.274;1.628;8.819;2.519;-5.416;4.314;7.368;3.668;-1.609;7.896;8.854;8.313;-2.658;11.186;14.187;3.864;-0.081;9.213;9.991;4.118;1.092;8.294;9.324;3.61;2.854;8.399;9.577;4.08;2.428;8.648;9.865;5.066;5.866;6.771;10.292;4.812;7.331;6.8;11.097
nao_queda_deitar;1.346;-9.701;1.164;9.863;1.518;-9.716;1.211;9.908;1.049;-9.701;0.943;9.803;1.46;-9.519;0.354;9.637;1.686;-9.108;1.518;9.386;2.016;-7.293;3.994;8.555;2.313;-8.092;7.963;11.587;3.012;0.364;11.554;11.946;9.155;-5.574;8.298;13.555;4.056;6.053;6.977;10.087;5.981;3.974;4.831;8.655;4.741;8.605;7.91;12.613;-1.714;2.614;5.555;6.374;3.85;2.006;9.041;10.029;1.729;1.317;9.792;10.031;1.963;1.556;9.596;9.918;1.963;1.446;9.558;9.864;1.978;1.384;9.505;9.807;1.877;1.312;9.677;9.945;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871;1.829;1.417;9.596;9.871
nao_queda_deitar;2.246;-9.505;1.302;9.853;2.322;-9.5;1.245;9.859;2.112;-9.515;1.207;9.82;1.982;-9.744;-0.067;9.944;1.997;-7.949;0.757;8.231;2.729;-7.465;3.701;8.768;1.748;-6.871;3.572;7.939;2.236;-3.529;6.306;7.565;10.223;-1.46;10.108;14.451;6.086;2.461;8.538;10.77;2.155;3.156;6.574;7.604;3.711;4.396;7.14;9.169;0.067;1.757;8.121;8.309;2.442;3.132;9.677;10.461;1.484;2.179;9.716;10.067;1.733;1.949;9.467;9.819;1.628;1.714;9.448;9.739;1.571;1.767;9.467;9.757;1.666;1.733;9.534;9.832;1.537;2.088;9.419;9.769;1.633;1.757;9.562;9.859;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014;1.633;1.686;9.735;10.014
nao_queda_deitar;1.671;-9.629;1.604;9.904;1.724;-9.61;1.575;9.89;1.69;-9.543;1.709;9.841;1.887;-9.615;1.504;9.913;1.824;-9.639;1.144;9.877;2.069;-9.754;0.388;9.978;2.313;-8.753;0.637;9.076;0.642;-8.543;4.367;9.615;6.254;-5.473;5.966;10.23;1.389;-2.993;11.947;12.394;6.642;-0.053;6.45;9.258;3.491;4.219;7.14;8.997;4.128;5.329;4.544;8.13;3.275;-2.696;11.468;12.228;-0.833;0.632;11.2;11.249;2.557;2.102;8.993;9.583;1.858;1.628;9.328;9.649;1.93;1.647;9.5;9.833;1.93;1.518;9.495;9.808;2.002;1.456;9.495;9.813;1.638;1.753;9.562;9.859;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137;1.901;1.322;9.869;10.137
nao_queda_deitar;1.465;-9.697;1.494;9.92;1.484;-9.653;1.484;9.879;1.326;-9.615;1.499;9.821;1.417;-9.615;1.422;9.823;1.456;-9.596;1.35;9.799;1.499;-9.697;1.393;9.91;1.441;-9.692;1.398;9.898;1.393;-9.692;1.369;9.887;1.374;-9.677;1.36;9.869;1.384;-9.682;1.35;9.873;1.456;-9.639;1.255;9.829;1.403;-9.629;1.326;9.821;1.46;-9.711;1.374;9.916;1.446;-9.653;1.35;9.854;1.413;-9.658;1.413;9.863;1.456;-9.596;1.408;9.807;1.456;-9.62;1.465;9.839;1.456;-9.644;1.484;9.865;1.46;-9.629;1.336;9.831;1.384;-9.606;1.437;9.81;1.465;-9.692;1.504;9.917;1.432;-9.644;1.508;9.866;1.379;-9.596;1.484;9.808;1.302;-9.73;1.484;9.928;1.341;-9.677;1.513;9.886;1.312;-9.634;1.556;9.847;1.317;-9.716;1.528;9.923;1.293;-9.706;1.518;9.909;1.36;-9.668;1.355;9.857;1.47;-9.615;1.36;9.821;1.499;-9.706;1.36;9.915;1.585;-9.673;1.346;9.893;1.604;-9.682;1.255;9.894;1.638;-9.701;1.259;9.919;1.604;-9.716;1.12;9.911;1.719;-9.735;1.192;9.957;1.652;-9.701;1.269;9.922;1.571;-9.697;1.255;9.903;1.705;-9.634;1.221;9.86;1.599;-9.524;1.015;9.711;1.523;-9.51;2.025;9.842;2.744;-7.767;5.301;9.795;4.367;-2.49;3.855;6.335;7.853;1.513;14.064;16.178;4.185;1.705;9.069;10.133;1.949;3.721;6.187;7.478;5.966;5.449;5.564;9.811;-2.236;-2.739;10.539;11.117;2.567;2.025;9.538;10.083
